CLUES,CLAVE DE LA INSTITUCION,NOMBRE DE LA INSTITUCION,CLAVE DE LA ENTIDAD,ENTIDAD,CLAVE DEL MUNICIPIO,MUNICIPIO,CLAVE DE LA LOCALIDAD,LOCALIDAD,CLAVE DE LA JURISDICCION,JURISDICCION,CLAVE DEL TIPO ESTABLECIMIENTO,NOMBRE TIPO ESTABLECIMIENTO,CLAVE DE TIPOLOGIA,NOMBRE DE TIPOLOGIA,CLAVE DE SUBTIPOLOGIA,NOMBRE DE SUBTIPOLOGIA,NOMBRE DE LA UNIDAD,NOMBRE COMERCIAL,CLAVE TIPO DE VIALIDAD,TIPO DE VIALIDAD,VIALIDAD,NUMERO EXTERIOR,NUMERO INTERIOR,CLAVE TIPO DE ASENTAMIENTO,TIPO DE ASENTAMIENTO,ASENTAMIENTO,CODIGO POSTAL,OBSERVACIONES DE LA DIRECCION,CLAVE ESTATUS DE OPERACION,ESTATUS DE OPERACION,RFC DEL ESTABLECIMIENTO,TELEFONO 1 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 1 DEL ESTABLECIMIENTO,TELEFONO 2 DEL ESTABLECIMIENTO,EXTENSION TELEFONICA 2 DEL ESTABLECIMIENTO,FECHA DE CONSTRUCCION,FECHA DE INICIO DE OPERACION,CLAVE UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA,UNIDAD MOVIL MARCA ESPECIFICA,UNIDAD MOVIL MODELO,CLAVE UNIDAD MOVIL PROGRAMA,UNIDAD MOVIL PROGRAMA,CLAVE UNIDAD MOVIL TIPO,UNIDAD MOVIL TIPO,CLAVE UNIDAD MOVIL TIPOLOGIA,UNIDAD MOVIL TIPOLOGIA,CLAVE DE LA INS ADM,NOMBRE DE LA INS ADM,CLAVE NIVEL ATENCION,NIVEL ATENCION,CLAVE ESTRATO UNIDAD,ESTRATO UNIDAD,CLAVE TIPO OBRA,TIPO OBRA,CLAVE PROPIEDAD DEL INMUEBLE,PROPIEDAD DEL INMUEBLE,LATITUD,LONGITUD,CLAVE ULTIMO MOVIMIENTO,ULTIMO MOVIMIENTO,FECHA ULTIMO MOVIMIENTO,COMENTARIOS DE LA VALIDACION,CLAVE MOTIVO BAJA,MOTIVO BAJA,FECHA EFECTIVA DE BAJA
CSIMB004474,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,14,EL BOSQUE,56,SAN MIGUEL,5,PICHUCALCO,1,DE CONSULTA EXTERNA,P,UNIDAD MÓVIL,99,NO ESPECIFICADO,CARAVANA TIPO 0 SAN MIGUEL,CARAVANA TIPO 0 SAN MIGUEL,24.0,CARRETERA,CONGREGACION SAN MIGUEL,SIN NUMERO,,27.0,RANCHERÍA,SAN MIGUEL,29846.0,,1,EN OPERACION,ISA961203QN5,9612500279,,,,,01/10/2013,14.0,DODGE,,2013.0,FAM,FORTALECIMIENTO A LA ATENCION MEDICA,FED,UMM FEDERAL,0.0,SIN CONSULTORIOS,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.097812,-92.699214,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004486,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,81,SIMOJOVEL,84,LAS LIMAS,5,PICHUCALCO,1,DE CONSULTA EXTERNA,P,UNIDAD MÓVIL,99,NO ESPECIFICADO,CARAVANA TIPO 0 LAS LIMAS,CARAVANA TIPO 0 LAS LIMAS,24.0,CARRETERA,LAS LIMAS,SIN NUMERO,,13.0,EJIDO,LAS LIMAS,29822.0,,1,EN OPERACION,ISA961203QN5,9611814816,,,,,01/10/2013,14.0,DODGE,,2013.0,FAM,FORTALECIMIENTO A LA ATENCION MEDICA,FED,UMM FEDERAL,0.0,SIN CONSULTORIOS,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.097812,-92.699214,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004491,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,96,TILA,95,VILLAFLORES,6,PALENQUE,1,DE CONSULTA EXTERNA,P,UNIDAD MÓVIL,99,NO ESPECIFICADO,CARAVANA TIPO 0 VILLAFLORES,CARAVANA TIPO 0 VILLAFLORES,19.0,PROLONGACIÓN,JUÁREZ,SIN NUMERO  ,,13.0,EJIDO,VILLAFLORE,29910.0,,1,EN OPERACION,ISA961203QN5,,,,,,01/12/2013,14.0,DODGE,,2013.0,FAM,FORTALECIMIENTO A LA ATENCION MEDICA,FED,UMM FEDERAL,0.0,SIN CONSULTORIOS,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.298101,-92.487655,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004503,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,96,TILA,34,JOLNOPA GUADALUPE,6,PALENQUE,1,DE CONSULTA EXTERNA,P,UNIDAD MÓVIL,99,NO ESPECIFICADO,CARAVANA TIPO 0 JOLNOPA GUADALUPE,CARAVANA TIPO 0 JOLNOPA GUADALUPE,19.0,PROLONGACIÓN,JUÁREZ,SIN NUMERO  ,,13.0,EJIDO,JOLNOPA GUADALUPE,29910.0,,1,EN OPERACION,ISA961203QN5,,,,,,01/12/2013,14.0,DODGE,,2013.0,FAM,FORTALECIMIENTO A LA ATENCION MEDICA,FED,UMM FEDERAL,0.0,SIN CONSULTORIOS,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.351908,-92.464072,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004515,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,109,YAJALON,105,ESPERANZA TAKINUKUM,6,PALENQUE,1,DE CONSULTA EXTERNA,P,UNIDAD MÓVIL,99,NO ESPECIFICADO,CARAVANA TIPO 0 ESPERANZA TAKINUKUM,CARAVANA TIPO 0 ESPERANZA TAKINUKUM,19.0,PROLONGACIÓN,JUÁREZ,SIN NUMERO  ,,13.0,EJIDO,ESPERANZA TAKINULUM,29930.0,,1,EN OPERACION,ISA961203QN5,,,,,,01/12/2013,14.0,DODGE,,2013.0,FAM,FORTALECIMIENTO A LA ATENCION MEDICA,FED,UMM FEDERAL,0.0,SIN CONSULTORIOS,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.210169,-92.330251,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004520,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,77,SALTO DE AGUA,210,LA CONCORDIA (MONTE GRANDE),6,PALENQUE,1,DE CONSULTA EXTERNA,P,UNIDAD MÓVIL,99,NO ESPECIFICADO,CARAVANA TIPO 0 LA CONCORDIA,CARAVANA TIPO 0 LA CONCORDIA,19.0,PROLONGACIÓN,JUÁREZ,SIN NUMERO  ,,13.0,EJIDO,LA CONCORDIA,29900.0,,1,EN OPERACION,ISA961203QN5,,,,,,01/12/2013,14.0,DODGE,,2013.0,FAM,FORTALECIMIENTO A LA ATENCION MEDICA,FED/EST,UMM FEDERAL/ESTATAL,0.0,SIN CONSULTORIOS,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.273968,-92.025221,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004532,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,65,PALENQUE,123,SAN JUAN CHANCALAITO,6,PALENQUE,1,DE CONSULTA EXTERNA,P,UNIDAD MÓVIL,99,NO ESPECIFICADO,CARAVANA TIPO 0 SAN JUAN CHANCALAITO,CARAVANA TIPO 0 SAN JUAN CHANCALAITO,19.0,PROLONGACIÓN,JUÁREZ,SIN NUMERO  ,,13.0,EJIDO,SAN JUAN CHANCALAITO,29960.0,,1,EN OPERACION,ISA961203QN5,,,,,,01/12/2013,14.0,DODGE,,2013.0,FAM,FORTALECIMIENTO A LA ATENCION MEDICA,FED,UMM FEDERAL,0.0,SIN CONSULTORIOS,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,17.345091,-91.728204,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004544,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,59,OCOSINGO,156,EL PRADO PACAYAL,9,OCOSINGO,1,DE CONSULTA EXTERNA,P,UNIDAD MÓVIL,99,NO ESPECIFICADO,CARAVANA TIPO 0 EL PRADO,CARAVANA TIPO 0 EL PRADO,22.0,NINGUNO,SIN NOMBRE,SIN NUMERO  ,,,,BARRIO TONINA,29950.0,,1,EN OPERACION,ISA961203QN5,,,,,,01/12/2013,14.0,DODGE,,2013.0,FAM,FORTALECIMIENTO A LA ATENCION MEDICA,FED,UMM FEDERAL,0.0,SIN CONSULTORIOS,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.676262,-91.666168,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004556,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,6,AMATENANGO DE LA FRONTERA,44,POTRERILLO,10,MOTOZINTLA,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,CENTRO DE SALUD POTRERILLO,CENTRO DE SALUD POTRERILLO,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,7.0,COLONIA,POTRERILLO,30940.0,,1,EN OPERACION,ISA961203QN5,,,,,01/06/2013,20/02/2014,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,2.0,SUSTITUCION DE OBRA,5.0,OTRO,15.630281,-92.018419,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004561,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,57,MOTOZINTLA,135,VILLA HERMOSA,10,MOTOZINTLA,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,CENTRO DE SALUD VILLA HERMOSA,CENTRO DE SALUD VILLA HERMOSA,23.0,CAMINO,SIN NOMBRE,SIN NUMERO  ,,13.0,EJIDO,VILLA HERMOSA,30910.0,,1,EN OPERACION,ISA961203QN5,,,,,01/01/2014,20/02/2014,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,1.0,OBRA NUEVA,5.0,OTRO,15.296997,-92.343416,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004573,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,78,SAN CRISTOBAL DE LAS CASAS,1,SAN CRISTOBAL DE LAS CASAS,2,SAN CRISTÓBAL DE LAS CASAS,1,DE CONSULTA EXTERNA,S,URBANO DE 12 NÚCLEOS BÁSICOS Y MÁS,99,NO ESPECIFICADO,CENTRO DE SALUD SAN CRISTOBAL DE LAS CASAS,CENTRO DE SALUD SAN CRISTOBAL DE LAS CASAS,5.0,CALLE,CRONISTAS,SIN NUMERO,,7.0,COLONIA,PRUDENCIO MOSCOSO,29217.0,A UN COSTADO DEL MERCADO ZONA NORTE,1,EN OPERACION,ISA961203QN5,9671120766,,,,03/08/2012,12/11/2014,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,1.0,OBRA NUEVA,5.0,OTRO,16.753088,-92.65652,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004585,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,52,LAS MARGARITAS,111,SAN ANTONIO LOS ALTOS,3,COMITÁN,3,DE APOYO,P,UNIDAD MÓVIL,99,NO ESPECIFICADO,UNIDAD MEDICA MOVIL 311 SAN ANTONIO LOS ALTOS,UNIDAD MEDICA MOVIL 311 SAN ANTONIO LOS ALTOS,22.0,NINGUNO,SIN NOMBRE,SIN NUMERO ,,7.0,COLONIA,SAN ANTONIO LOS ALTOS,30000.0,PASANDO EL DOMO,1,EN OPERACION,ISA961203QN5,,,,,01/01/2015,01/08/2015,12.0,CHRYSLER,,2014.0,FAM,FORTALECIMIENTO A LA ATENCION MEDICA,FED,UMM FEDERAL,0.0,SIN CONSULTORIOS,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,6,NO APLICA,1,RURAL,1.0,OBRA NUEVA,5.0,OTRO,16.278129,-91.692943,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004590,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,83,SOCOLTENANGO,23,DOCTOR SAMUEL LEON BRINDIS,3,COMITÁN,1,DE CONSULTA EXTERNA,P,UNIDAD MÓVIL,99,NO ESPECIFICADO,UNIDAD MEDICA MOVIL 307 SAMUEL LEON BRINDIS,UNIDAD MEDICA MOVIL 307 SAMUEL LEON BRINDIS,23.0,CAMINO,SIN NOMBRE,SIN NUMERO,,7.0,COLONIA,DOCTOR SAMUEL LEÓN BRINDIS,30390.0,,1,EN OPERACION,ISA961203QN5,,,,,,01/08/2015,14.0,DODGE,,2014.0,FAM,FORTALECIMIENTO A LA ATENCION MEDICA,FED/EST,UMM FEDERAL/ESTATAL,0.0,SIN CONSULTORIOS,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,1.0,OBRA NUEVA,5.0,OTRO,16.108992,-92.355745,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004602,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,97,TONALA,165,EL CONGRESO,8,TONALÁ,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,CENTRO DE SALUD RURAL RANCHERIA EL CONGRESO,CENTRO DE SALUD RURAL RANCHERIA EL CONGRESO,23.0,CAMINO,SIN NOMBRE,SIN NUMERO  ,,27.0,RANCHERÍA,EL CONGRESO,30503.0,FRENTE AL PARQUE CENTRAL,1,EN OPERACION,ISA961203QN5,,,,,,01/07/2012,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,1.0,OBRA NUEVA,5.0,OTRO,16.0512185,-93.7911904,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004614,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,87,SUCHIATE,16,MIGUEL ALEMAN,7,TAPACHULA,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,MIGUEL ALEMÁN,MIGUEL ALEMÁN,5.0,CALLE,CENTRAL SUR,2  ,,13.0,EJIDO,MIGUEL ALEMAN,30844.0,A UNA CUADRA DEL PARQUE CENTRAL,1,EN OPERACION,ISA961203QN5,,,,,01/03/2001,01/10/2002,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,5.0,OTRO,14.558858,-92.217144,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004626,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,70,EL PORVENIR,1,EL PORVENIR DE VELASCO SUAREZ,10,MOTOZINTLA,2,DE HOSPITALIZACIÓN,N,HOSPITAL INTEGRAL (COMUNITARIO),99,NO ESPECIFICADO,H. B. C. DEL PORVENIR,H. B. C. DEL PORVENIR,5.0,CALLE,PINO SOL,SIN NUMERO  ,,3.0,BARRIO,PINO SOL,30970.0,DOMICILIO CONOCIDO BARRIO PINO AL LADO DEL AUDITORIO,1,EN OPERACION,ISA961203QN5,9621386093,,,,14/12/1999,14/12/2006,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,15.453841,-92.276784,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004631,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,107,VILLA CORZO,200,REVOLUCION MEXICANA,4,VILLAFLORES,2,DE HOSPITALIZACIÓN,N,HOSPITAL INTEGRAL (COMUNITARIO),99,NO ESPECIFICADO,H. B. C. DE REVOLUCIÓN MEXICANA,H. B. C. DE REVOLUCIÓN MEXICANA,3.0,AVENIDA,2A. NORTE ORIENTE ,SIN NUMERO  ,,25.0,PUEBLO,REVOLUCIÓN MEXICANA,30533.0,CARRETERA JALTENANGO-VILLACORZO S/N,1,EN OPERACION,ISA961203QN5,9619316331,,,,13/12/1999,13/10/2006,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,16.166713,-93.079977,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004643,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,91,TAPILULA,1,TAPILULA,5,PICHUCALCO,2,DE HOSPITALIZACIÓN,N,HOSPITAL INTEGRAL (COMUNITARIO),99,NO ESPECIFICADO,"HOSPITAL BÁSICO COMUNITARIO, TAPILULA","HOSPITAL BÁSICO COMUNITARIO, TAPILULA",24.0,CARRETERA,INTERNACIONAL A PICHUCALCO,SIN NUMERO  ,,3.0,BARRIO,GUADALUPE,29730.0,"ATRÁS DE LA IGLESIA DE GUADALUPE, CARRETERA A PICHUCALCO S/N",1,EN OPERACION,ISA961203QN5,9196854453,,,,13/12/1999,13/11/2006,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,2,SEGUNDO NIVEL,2,URBANO,6.0,SIN MODIFICACION,1.0,PROPIO,17.255878,-93.017017,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004655,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,74,REFORMA,19,SAN MIGUEL 1RA. SECCION,5,PICHUCALCO,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,CENTRO DE SALUD SAN MIGUEL 1A. SECCIÓN,CENTRO DE SALUD SAN MIGUEL 1A. SECCIÓN,23.0,CAMINO,A BOCA LIMON,SIN NUMERO  ,,27.0,RANCHERÍA,SAN MIGUEL 1RA. SECCION,29507.0,NO DISPONIBLE,1,EN OPERACION,ISA961203QN5,9931897352,,,,,10/02/1990,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,5.0,OTRO,17.906518,-93.175296,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004660,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,81,SIMOJOVEL,30,LA CEIBA,5,PICHUCALCO,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,CENTRO DE SALUD LA CEIBA,CENTRO DE SALUD LA CEIBA,5.0,CALLE,SECTOR 3,SIN NUMERO  ,,3.0,BARRIO,CENTRO,29833.0,NO DISPONIBLE,1,EN OPERACION,ISA961203QN5,9671079121,,,,,01/01/1994,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,5.0,OTRO,17.134066,-92.518188,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004672,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,74,REFORMA,26,RAFAEL PASCACIO GAMBOA,5,PICHUCALCO,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,CENTRO DE SALUD RAFAEL PASCACIO GAMBOA,CENTRO DE SALUD RAFAEL PASCACIO GAMBOA,5.0,CALLE,,SIN NUMERO  ,,7.0,COLONIA,CENTRO,29508.0,NO DISPONIBLE,1,EN OPERACION,ISA961203QN5,9931357307,,,,,01/06/1998,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,5.0,OTRO,17.916408,-93.270013,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004684,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,97,TONALA,32,EL MANGUITO,8,TONALÁ,1,DE CONSULTA EXTERNA,A,RURAL DE 01 NÚCLEO BÁSICO,99,NO ESPECIFICADO,EL MANGUITO,EL MANGUITO,5.0,CALLE,SIN NOMBRE,SIN NUMERO  ,,27.0,RANCHERÍA,EL MANGUITO,30511.0,FRENTE A LA ESC. PRIMARIA BENITO JUÁREZ,1,EN OPERACION,ISA961203QN5,,,,,,01/01/2002,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,5.0,OTRO,15.7608914,-93.528736,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004696,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,85,SOYALO,1,SOYALO,1,TUXTLA GUTIERREZ,1,DE CONSULTA EXTERNA,I,URBANO DE 06 NÚCLEOS BÁSICOS,99,NO ESPECIFICADO,SOYALÓ,SOYALÓ,24.0,CARRETERA,A SOYALO,SIN NUMERO  ,,25.0,PUEBLO,SOYALO,29780.0,CARR. A SOYALO,1,EN OPERACION,ISA961203QN5,9611044238,,,,,01/06/2006,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,2,URBANO,6.0,SIN MODIFICACION,5.0,OTRO,16.8890486,-92.9145703,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
CSIMB004701,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,7,CHIAPAS,52,LAS MARGARITAS,75,NUEVO HUIXTAN,3,COMITÁN,1,DE CONSULTA EXTERNA,Z,CENTRO DE SALUD CON HOSPITALIZACIÓN,99,NO ESPECIFICADO,NUEVO HUIXTÁN,NUEVO HUIXTÁN,3.0,AVENIDA,1A. PONIENTE NORTE,SIN NUMERO  ,,13.0,EJIDO,NUEVO HUIXTAN,30180.0,CALLE MORELOS ESQ. AV. MÉXICO S/N.,1,EN OPERACION,ISA961203QN5,,,,,,01/03/2007,,,,,,,,,,,IMB,SERVICIOS DE SALUD IMSS BIENESTAR ,1,PRIMER NIVEL,1,RURAL,6.0,SIN MODIFICACION,1.0,PROPIO,16.15555,-91.413056,A,ALTA,18/07/2024,"ESTABLECIMIENTO QUE PERTENECÍA A SECRETARIA DE SALUD DEL ESTADO, SE TRANSFIERE A SERVICIOS DE SALUD IMSS BIENESTAR.",,,
